###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60302.942655  12.959  0.002 23787   58 o  0 158.68  90.26700 -18.96770  5158.31  5336.48 2.44 2.16 -56.5 -0.373 18.57 19.18 03a60303o0294o
60302.946394  12.966  0.002 23643   58 o  0  54.86  90.26700 -18.96770  5176.19  5376.26 2.79 2.46 -20.6 -0.354 18.39 19.19 03a60303o0302o
60302.951515  12.961  0.003 23737   60 o  0  33.34  90.26700 -18.96770  5118.56  5298.07 2.66 2.49 -42.6 -0.356 18.43 19.19 03a60303o0313o
60305.187900  12.958  0.003 23805   71 o  0  76.18  90.26700 -18.96770  2514.97  1456.14 2.28 1.91  45.9 -0.422 18.20 18.56 04a60305o0271o
60305.193123  12.954  0.003 23909   72 o  0  50.93  90.26700 -18.96770  2535.99  1490.47 2.28 1.95  45.5 -0.423 18.16 18.47 04a60305o0281o
60305.196779  12.957  0.003 23831   69 o  0  63.31  90.26700 -18.96770  2479.95  1409.67 2.27 1.97  41.9 -0.420 18.11 18.52 04a60305o0289o
60305.207401  12.950  0.003 23998   71 o  0  51.69  90.26700 -18.96770  2464.31  1515.69 2.35 2.00  44.2 -0.428 18.15 18.57 04a60305o0312o
60306.958713  12.933  0.004 24363  108 o  0   6.69  90.26700 -18.96770  9026.75  5271.14 2.45 2.06 -53.8 -0.398 17.34 17.73 03a60307o0281o
60306.961911  12.962  0.004 23717   86 o  0   9.41  90.26700 -18.96770  9046.11  5311.94 2.38 2.11 -53.0 -0.379 17.84 18.15 03a60307o0288o
60306.967396  12.947  0.002 24048   60 o  0  88.17  90.26700 -18.96770  8989.87  5233.44 2.32 2.02 -52.7 -0.399 18.77 19.33 03a60307o0300o
60306.981840  12.961  0.002 23744   57 o  0  86.36  90.26700 -18.96770  8962.53  5346.58 2.43 2.04 -54.8 -0.386 18.73 19.32 03a60307o0330o
60309.180039  12.804  0.002 27449   65 o  0 820.15  90.26700 -18.96770  7399.36  9106.92 2.40 2.23 -56.6 -0.432 19.02 20.10 04a60309o0338o
60309.182873  12.794  0.002 27690   64 o  0 1231.00  90.26700 -18.96770  7420.05  9143.31 2.38 2.17 -58.8 -0.439 19.04 20.10 04a60309o0344o
60309.188270  12.789  0.002 27831   64 o  0 1036.57  90.26700 -18.96770  7363.72  9059.48 2.45 2.20 -57.3 -0.430 19.08 20.11 04a60309o0354o
60309.223913  12.841  0.002 26530   63 o  0 1380.81  90.26700 -18.96770  7354.48  9146.18 2.25 2.10 -37.7 -0.396 18.97 19.99 04a60309o0428o
60310.191698  12.950  0.002 23978   56 o  0 659.05  90.26700 -18.96770  1226.33  8920.91 2.58 1.88 -74.4 -0.390 19.22 20.31 04a60310o0294o
60310.194891  12.966  0.002 23641   56 o  0 796.90  90.26700 -18.96770  1246.09  8956.96 2.62 1.87 -72.2 -0.392 19.16 20.26 04a60310o0301o
60310.204000  12.956  0.002 23867   55 o  0 847.99  90.26700 -18.96770  1191.78  8870.23 2.66 1.93 -74.4 -0.382 19.18 20.25 04a60310o0319o
60310.214452  12.940  0.002 24209   57 o  0 647.12  90.26700 -18.96770  1172.82  8979.27 2.61 1.91 -76.4 -0.389 19.14 20.21 04a60310o0340o
60311.957710  12.929  0.007 24462  167 o  0  18.60  90.26700 -18.96770  4573.19  3300.05 1.99 1.92 -48.5 -0.446 17.73 19.49 03a60312o0292o
60311.960696  12.937  0.004 24270   98 o  0 118.28  90.26700 -18.96770  4590.85  3339.10 2.01 1.94 -50.9 -0.440 18.32 20.04 03a60312o0298o
60311.966285  12.908  0.005 24935  121 o  0  44.24  90.26700 -18.96770  4535.94  3260.66 2.01 1.91 -23.4 -0.447 17.58 19.04 03a60312o0309o
60311.977486  12.945  0.004 24108   97 o  0  63.91  90.26700 -18.96770  4508.70  3375.87 2.18 2.05 -18.8 -0.431 18.27 20.04 03a60312o0330o
60313.182276  12.932  0.002 24393   55 o  0 3980.29  90.26700 -18.96770  4607.59  3278.10 1.92 1.84 -17.2 -0.469 19.56 21.13 04a60313o0272o
60313.185463  12.948  0.002 24027   56 o  0 2384.08  90.26700 -18.96770  4627.75  3313.73 1.95 1.87 -17.4 -0.471 19.54 21.09 04a60313o0279o
60313.191540  12.948  0.002 24030   56 o  0 2476.57  90.26700 -18.96770  4571.37  3231.04 1.97 1.87  -7.4 -0.467 19.51 21.06 04a60313o0292o
60313.201376  12.939  0.002 24240   56 o  0 4874.13  90.26700 -18.96770  4551.92  3338.35 1.95 1.87 -47.7 -0.493 19.47 20.93 04a60313o0311o
60314.185218  12.837  0.002 26624   62 o  0 1851.91  90.26700 -18.96770  3441.58  7333.91 2.17 1.82 -72.1 -0.448 19.38 20.78 04a60314o0280o
60314.188418  12.864  0.002 25973   60 o  0 1588.53  90.26700 -18.96770  3460.60  7369.54 2.19 1.86 -69.9 -0.442 19.40 20.83 04a60314o0287o
60314.196833  12.866  0.002 25924   61 o  0 1377.24  90.26700 -18.96770  3406.24  7285.66 2.27 1.87 -71.2 -0.447 19.37 20.86 04a60314o0304o
60314.207425  12.878  0.002 25632   59 o  0 1314.80  90.26700 -18.96770  3388.68  7393.26 2.20 1.76 -71.1 -0.444 19.46 20.94 04a60314o0325o
60314.830562  13.443  0.003 15232   41 c  0 175.39  90.26700 -18.96770  7217.15  3241.19 2.60 2.23 -61.7 -0.399 19.68 21.68 03a60315o0071c
60314.864820  13.435  0.003 15350   41 c  0 164.46  90.26700 -18.96770  7210.61  3201.96 2.59 2.27 -55.1 -0.398 19.72 21.80 03a60315o0140c
60314.866628  13.440  0.003 15277   41 c  0 207.70  90.26700 -18.96770  7267.42  3279.32 2.60 2.27 -54.5 -0.393 19.74 21.80 03a60315o0144c
60314.871651  13.436  0.003 15325   40 c  0 338.85  90.26700 -18.96770  7292.16  3162.98 2.54 2.22 -56.5 -0.400 19.75 21.82 03a60315o0155c
60315.986758  12.950  0.002 23982   55 o  0 243.48  90.26700 -18.96770   711.41  3377.04 2.71 2.23 -71.6 -0.392 19.29 20.68 03a60316o0058o
60315.990121  12.949  0.002 24009   55 o  0 263.03  90.26700 -18.96770   730.30  3415.80 2.63 2.19 -70.5 -0.391 19.21 20.53 03a60316o0065o
60316.008360  12.953  0.003 23912   62 o  0 377.50  90.26700 -18.96770   675.88  3336.46 2.72 2.25 -71.2 -0.381 19.00 20.33 03a60316o0102o
60316.023789  12.949  0.002 24001   57 o  0 353.15  90.26700 -18.96770   656.46  3453.19 2.70 2.33 -69.6 -0.378 19.19 20.50 03a60316o0134o
60317.183227  12.981  0.002 23310   53 o  0 1239.39  90.26700 -18.96770   698.81  3483.16 2.30 2.01  57.1 -0.405 19.53 21.22 04a60317o0260o
60317.187351  12.966  0.002 23637   54 o  0 786.40  90.26700 -18.96770   718.64  3517.58 2.35 2.05  60.7 -0.400 19.52 21.24 04a60317o0269o
60317.192826  12.963  0.002 23703   54 o  0 1122.49  90.26700 -18.96770   661.20  3435.81 2.29 1.97  63.3 -0.405 19.55 21.22 04a60317o0281o
60317.205030  12.984  0.002 23245   52 o  0 815.21  90.26700 -18.96770   645.96  3543.38 2.37 2.10  58.4 -0.388 19.46 21.17 04a60317o0305o
60318.211608  12.881  0.002 25573   59 o  0 2873.49  90.26700 -18.96770  9229.96  7044.82 2.41 2.02 -13.6 -0.451 19.41 20.90 04a60318o0148o
60318.219566  12.628  0.002 32276   75 o  0 2391.65  90.26700 -18.96770  9248.62  7079.53 2.42 2.01 -15.5 -0.461 19.39 20.86 04a60318o0165o
60318.225210  12.854  0.002 26200   61 o  0 2818.88  90.26700 -18.96770  9190.09  6998.65 2.44 1.94 -10.2 -0.445 19.43 20.90 04a60318o0177o
60318.235606  12.896  0.002 25205   60 o  0 3025.13  90.26700 -18.96770  9169.99  7110.99 2.31 1.98 -11.8 -0.448 19.41 20.80 04a60318o0197o
60321.143260  12.940  0.002 24217   56 o  0 1255.50  90.26700 -18.96770  6443.36  1258.96 2.24 2.02 -20.2 -0.442 19.46 21.07 04a60321o0258o
60321.155396  12.942  0.002 24176   56 o  0 1054.21  90.26700 -18.96770  6469.68  1286.54 2.19 1.97 -17.2 -0.436 19.46 21.08 04a60321o0282o
60321.158581  12.945  0.002 24089   55 o  0 1268.17  90.26700 -18.96770  6413.40  1204.68 2.20 1.99 -18.9 -0.443 19.46 21.04 04a60321o0289o
60321.169262  12.946  0.002 24073   56 o  0 1289.53  90.26700 -18.96770  6397.05  1311.41 2.23 2.01 -25.1 -0.445 19.44 21.00 04a60321o0309o
60322.138669  12.948  0.002 24022   54 o  0 1816.75  90.26700 -18.96770  4477.24  1356.77 2.05 1.99  45.2 -0.442 19.44 21.14 04a60322o0246o
60322.141559  12.949  0.002 24004   56 o  0 998.81  90.26700 -18.96770  4498.75  1391.67 2.11 2.01  30.9 -0.449 19.48 21.11 04a60322o0252o
60322.147962  12.951  0.002 23971   55 o  0 1437.03  90.26700 -18.96770  4442.81  1308.39 2.10 2.00  35.7 -0.446 19.46 21.16 04a60322o0265o
60322.182348  12.968  0.002 23589   55 o  0 1898.35  90.26700 -18.96770  4437.05  1393.41 2.00 1.94   7.3 -0.459 19.50 21.00 04a60322o0335o
60322.912370  13.430  0.003 15419   41 c  0 195.70  90.26700 -18.96770  4500.51  1305.23 2.45 2.27 -61.0 -0.393 19.74 21.78 03a60323o0292c
60322.942184  13.445  0.003 15208   41 c  0 103.69  90.26700 -18.96770  4517.93  1346.57 2.38 2.21 -59.2 -0.392 19.72 21.66 03a60323o0351c
60322.945369  13.451  0.003 15126   41 c  0 222.86  90.26700 -18.96770  4463.71  1267.30 2.45 2.27 -55.9 -0.390 19.67 21.60 03a60323o0358c
60322.951546  13.429  0.003 15432   44 c  0 109.14  90.26700 -18.96770  4442.15  1384.43 2.54 2.38 -59.4 -0.387 19.47 21.44 03a60323o0371c
60323.883009  13.450  0.003 15138   41 c  0 217.38  90.26700 -18.96770  2625.09  3296.84 2.50 2.31 -62.2 -0.396 19.71 21.82 03a60324o0234c
60323.886769  13.437  0.003 15312   42 c  0 187.81  90.26700 -18.96770  2643.40  3336.55 2.45 2.28 -61.5 -0.401 19.75 21.81 03a60324o0242c
60323.892588  13.445  0.003 15200   41 c  0 223.28  90.26700 -18.96770  2587.58  3257.72 2.56 2.39 -60.4 -0.394 19.70 21.81 03a60324o0254c
60323.923961  13.436  0.003 15332   42 c  0 145.75  90.26700 -18.96770  2565.51  3373.28 2.64 2.44 -64.9 -0.397 19.66 21.77 03a60324o0319c
60325.144212  12.960  0.002 23767   55 o  0 943.94  90.26700 -18.96770  2650.93  3384.05 2.22 2.06  66.2 -0.416 19.46 21.16 04a60325o0174o
60325.147144  12.966  0.002 23643   54 o  0 969.21  90.26700 -18.96770  2671.51  3420.13 2.21 2.07  61.4 -0.407 19.43 21.17 04a60325o0180o
60325.153320  12.958  0.002 23810   55 o  0 876.45  90.26700 -18.96770  2617.13  3337.72 2.17 2.01  63.0 -0.415 19.45 21.13 04a60325o0191o
60325.164235  12.957  0.002 23828   55 o  0 657.50  90.26700 -18.96770  2600.03  3443.74 2.22 2.05  62.3 -0.417 19.42 21.15 04a60325o0214o
60326.126672  12.833  0.002 26719   59 o  0 1065.06  90.26700 -18.96770  5471.64  9200.09 2.68 2.07 -67.8 -0.431 19.36 20.96 04a60326o0222o
60326.131917  12.790  0.002 27801   61 o  0 1868.97  90.26700 -18.96770  5493.42  9233.14 2.50 2.07 -68.5 -0.444 19.39 20.96 04a60326o0232o
60326.135090  12.754  0.002 28725   63 o  0 1806.34  90.26700 -18.96770  5437.74  9151.70 2.67 2.09 -69.0 -0.442 19.35 20.97 04a60326o0239o
60326.167407  12.673  0.002 30965   67 o  0 3137.19  90.26700 -18.96770  5430.30  9238.85 2.39 1.89 -70.1 -0.457 19.50 21.21 04a60326o0308o
60326.916717  13.438  0.003 15309   41 c  0 160.90  90.26700 -18.96770  8977.68  5278.77 2.55 2.12 -63.3 -0.382 19.80 21.90 03a60327o0295c
60326.919898  13.452  0.003 15114   40 c  0 263.61  90.26700 -18.96770  8995.42  5309.28 2.57 2.17 -60.8 -0.385 19.79 21.93 03a60327o0302c
60326.938406  13.446  0.003 15198   41 c  0 135.24  90.26700 -18.96770  8940.67  5180.90 2.64 2.22 -62.1 -0.382 19.73 21.96 03a60327o0342c
60326.954275  13.438  0.003 15306   42 c  0 192.22  90.26700 -18.96770  8923.39  5252.62 2.58 2.16 -66.9 -0.380 19.71 21.80 03a60327o0375c
60327.938765  13.444  0.003 15218   41 c  0 231.87  90.26700 -18.96770  7047.93  5272.76 2.64 2.41 -58.8 -0.387 19.67 21.71 03a60328o0284c
60327.941943  13.433  0.003 15376   42 c  0 227.87  90.26700 -18.96770  7066.49  5312.19 2.68 2.37 -60.4 -0.386 19.68 21.76 03a60328o0291c
60327.968280  13.445  0.003 15207   42 c  0 114.13  90.26700 -18.96770  7009.04  5235.11 2.98 2.72 -59.6 -0.382 19.49 21.67 03a60328o0347c
60327.981595  13.451  0.003 15120   42 c  0 163.62  90.26700 -18.96770  6987.14  5350.76 2.83 2.59 -54.5 -0.382 19.51 21.61 03a60328o0374c
60329.225233  12.889  0.002 25378   61 o  0 2250.96  90.26700 -18.96770  7181.27  5166.48 2.09 1.80 -28.1 -0.463 19.35 20.68 04a60329o0238o
60329.228451  12.830  0.002 26791   65 o  0 2860.19  90.26700 -18.96770  7199.39  5204.54 2.08 1.81 -33.6 -0.468 19.38 20.75 04a60329o0245o
60329.234040  12.861  0.002 26046   62 o  0 2425.91  90.26700 -18.96770  7137.75  5126.27 2.04 1.76 -21.7 -0.462 19.43 20.79 04a60329o0257o
60329.247467  12.886  0.002 25452   62 o  0 2739.06  90.26700 -18.96770  7112.99  5242.01 2.04 1.78 -29.6 -0.462 19.40 20.80 04a60329o0285o
60330.147986  12.906  0.002 24991   62 o  0 903.15  90.26700 -18.96770  7289.94  7137.46 2.15 1.88 -22.6 -0.437 18.87 19.63 04a60330o0273o
60330.151270  12.817  0.003 27106   69 o  0 794.92  90.26700 -18.96770  7306.66  7176.64 2.23 1.88 -18.0 -0.440 18.84 19.63 04a60330o0280o
60330.156743  12.892  0.002 25312   63 o  0 414.33  90.26700 -18.96770  7250.57  7093.65 2.22 1.98 -30.4 -0.430 18.80 19.66 04a60330o0292o
60330.171897  12.889  0.002 25375   63 o  0 821.37  90.26700 -18.96770  7234.29  7198.60 2.22 1.88 -28.0 -0.427 18.83 19.63 04a60330o0324o
60333.133676  12.895  0.002 25234   62 o  0 606.09  90.26700 -18.96770  5363.80  7229.81 2.14 1.83 -57.1 -0.411 18.65 19.14 04a60333o0245o
60333.137776  12.908  0.003 24946   63 o  0 409.74  90.26700 -18.96770  5384.17  7265.40 2.12 1.83 -55.3 -0.424 18.61 19.14 04a60333o0253o
60333.143714  12.901  0.003 25104   65 o  0 508.65  90.26700 -18.96770  5327.67  7182.74 2.02 1.78 -43.3 -0.433 18.64 19.12 04a60333o0266o
60333.164273  12.904  0.003 25018   65 o  0 506.68  90.26700 -18.96770  5311.99  7283.89 2.04 1.78 -44.8 -0.440 18.62 19.08 04a60333o0309o
60334.141750  12.940  0.003 24212   64 o  0 312.56  90.26700 -18.96770  6556.24  3167.37 2.18 1.93 -36.8 -0.447 18.54 18.85 04a60334o0263o
60334.144929  12.935  0.003 24324   66 o  0 174.54  90.26700 -18.96770  6575.70  3203.64 2.13 1.91 -33.6 -0.450 18.57 18.85 04a60334o0270o
60334.150495  12.919  0.003 24683   68 o  0 257.84  90.26700 -18.96770  6516.97  3123.41 2.19 1.90 -27.3 -0.461 18.50 18.84 04a60334o0282o
60334.161390  12.951  0.003 23960   66 o  0 120.16  90.26700 -18.96770  6498.65  3232.20 2.21 1.96 -24.6 -0.433 18.49 18.84 04a60334o0306o
60334.882194  12.973  0.005 23490  114 o  0  14.47  90.26700 -18.96770  6467.98  3222.94 2.15 1.89 -54.2 -0.456 17.44 17.41 03a60335o0235o
60334.884976  12.925  0.012 24539  283 o  0   2.17  90.26700 -18.96770  6487.66  3263.12 2.20 1.96 -52.8 -0.446 16.10 15.71 03a60335o0241o
60334.890933 -15.241  5.582 -2909 16237 o  0   0.90  90.26700 -18.96770  6431.21  3184.49 2.25 2.00 -58.8 -0.456 11.98 11.72 03a60335o0254o
60334.903062  -3.356  1.655 79875452015 132223205878 o  0   0.88  90.26700 -18.96770  6001.78  3575.74 2.25 1.96 -60.0 -0.429 -4.86 -4.71 03a60335o0279o
60336.006507  12.943  0.004 24143  100 o  0  68.81  90.26700 -18.96770  9103.41  9129.12 2.83 2.14 -62.8 -0.416 18.02 18.82 03a60336o0189o
60336.009510  12.955  0.004 23868   98 o  0  66.42  90.26700 -18.96770  9122.97  9168.80 3.05 2.28 -65.5 -0.403 17.91 18.80 03a60336o0195o
60336.015105  12.936  0.004 24305   95 o  0 114.36  90.26700 -18.96770  9067.22  9087.54 2.62 2.11 -51.2 -0.410 18.05 18.76 03a60336o0206o
60336.032285  12.966  0.004 23639  103 o  0  86.17  90.26700 -18.96770  9050.01  9200.64 3.33 2.19 -66.9 -0.397 17.78 18.57 03a60336o0237o
60337.129918  12.794  0.003 27691   70 o  0 495.79  90.26700 -18.96770  9332.73  9009.16 2.51 2.33  -8.4 -0.443 18.87 19.61 04a60337o0240o
60337.145150  12.855  0.003 26184   67 o  0 724.79  90.26700 -18.96770  9354.51  9038.38 2.52 2.11   0.2 -0.430 18.83 19.54 04a60337o0272o
60337.148311  12.779  0.003 28090   72 o  0 423.91  90.26700 -18.96770  9296.21  8955.69 2.46 2.27  -7.6 -0.452 18.87 19.53 04a60337o0279o
60337.154918  12.725  0.003 29521   75 o  0 565.84  90.26700 -18.96770  9280.39  9068.44 2.43 2.24 -11.8 -0.460 18.84 19.50 04a60337o0293o
60338.154974  12.949  0.002 24020   59 o  0 726.19  90.26700 -18.96770  3315.95  5371.95 1.98 1.76 -77.1 -0.452 19.01 19.74 04a60338o0296o
60338.157894  12.946  0.002 24086   60 o  0 705.22  90.26700 -18.96770  3335.31  5409.15 1.92 1.77 -75.7 -0.457 19.00 19.72 04a60338o0302o
60338.164406  12.943  0.002 24154   60 o  0 560.46  90.26700 -18.96770  3277.13  5328.69 1.95 1.75 -74.8 -0.447 18.99 19.69 04a60338o0316o
60338.189522  12.953  0.003 23929   61 o  0 386.75  90.26700 -18.96770  3256.46  5433.83 1.99 1.80 -66.1 -0.432 18.96 19.62 04a60338o0370o
60340.023343  12.959  0.003 23801   61 o  0  69.40  90.26700 -18.96770  3361.09  9241.72 2.45 2.14 -40.7 -0.378 18.92 19.68 03a60340o0127o
60340.026280  12.941  0.002 24184   59 o  0 138.19  90.26700 -18.96770  3378.71  9280.52 2.52 2.18 -37.9 -0.372 18.90 19.65 03a60340o0133o
60340.042322  12.956  0.003 23862   64 o  0  88.09  90.26700 -18.96770  3325.10  9200.20 2.95 2.53 -34.6 -0.357 18.67 19.49 03a60340o0166o
60340.049857  12.955  0.003 23868   64 o  0  55.37  90.26700 -18.96770  3303.97  9317.08 2.79 2.45 -35.2 -0.358 18.63 19.42 03a60340o0182o
60341.136372  12.708  0.002 29969   70 o  0 2350.88  90.26700 -18.96770  3572.71  9251.74 2.45 1.80 -74.2 -0.465 19.31 20.65 04a60341o0258o
60341.139542  12.737  0.002 29185   71 o  0 1756.13  90.26700 -18.96770  3591.85  9287.90 2.33 1.81 -71.5 -0.485 19.32 20.63 04a60341o0265o
60341.160150  12.740  0.002 29116   72 o  0 1096.54  90.26700 -18.96770  3536.82  9198.01 2.41 1.73 -72.7 -0.471 19.25 20.43 04a60341o0308o
60341.167258  12.754  0.002 28721   69 o  0 2237.19  90.26700 -18.96770  3519.32  9313.53 2.26 1.77 -69.9 -0.483 19.21 20.39 04a60341o0323o
60342.150012  12.959  0.002 23782   56 o  0 900.71  90.26700 -18.96770   550.94  1505.19 2.70 1.88  45.3 -0.437 19.38 20.91 04a60342o0289o
60342.156918  12.950  0.002 23991   57 o  0 1425.47  90.26700 -18.96770   571.53  1540.17 2.54 1.81  45.3 -0.454 19.38 20.81 04a60342o0303o
60342.160114  12.897  0.002 25180   60 o  0 1128.79  90.26700 -18.96770   511.31  1459.74 2.52 1.78  44.9 -0.457 19.38 20.75 04a60342o0310o
60342.171332  12.906  0.002 24973   60 o  0 943.56  90.26700 -18.96770   489.52  1571.46 2.61 1.78  45.0 -0.441 19.36 20.67 04a60342o0334o
60345.177787  12.907  0.004 24947   94 o  0 110.23  90.26700 -18.96770  1070.37  4984.73 2.31 1.97  77.1 -0.385 18.30 19.45 04a60345o0236o
60345.180567  12.954  0.004 23911   94 o  0  71.74  90.26700 -18.96770  1089.01  5022.13 2.35 1.97  70.0 -0.379 18.18 19.40 04a60345o0242o
60345.186674  12.980  0.003 23335   76 o  0 235.73  90.26700 -18.96770  1030.76  4944.38 2.23 2.06  80.2 -0.413 18.58 19.78 04a60345o0255o
60345.213146  12.966  0.003 23640   66 o  0 249.93  90.26700 -18.96770  1001.00  5057.41 2.30 1.93  67.6 -0.379 19.02 20.24 04a60345o0311o
60346.106988  12.977  0.002 23402   56 o  0 1160.83  90.26700 -18.96770  8512.38  3085.82 2.55 2.06 -24.9 -0.400 19.41 21.10 04a60346o0193o
60346.110181  12.971  0.002 23532   57 o  0 969.18  90.26700 -18.96770  8531.11  3121.69 2.52 2.01 -24.5 -0.401 19.41 21.07 04a60346o0200o
60346.125693  12.974  0.002 23461   58 o  0 1092.89  90.26700 -18.96770  8475.84  3035.23 2.57 2.06 -25.7 -0.394 19.35 20.95 04a60346o0232o
60346.144509  12.966  0.002 23636   57 o  0 741.30  90.26700 -18.96770  8455.35  3140.10 2.66 2.08 -24.8 -0.393 19.31 20.95 04a60346o0271o
60347.889880  12.948  0.003 24038   81 o  0 397.35  90.26700 -18.96770   995.73  6872.78 3.20 2.32 -73.1 -0.410 18.89 21.13 03a60348o0247o
60347.893183  12.962  0.003 23732   78 o  0 725.28  90.26700 -18.96770  1014.46  6912.37 3.25 2.25 -75.8 -0.418 18.88 21.11 03a60348o0253o
60347.918074  12.925  0.003 24553   82 o  0 283.70  90.26700 -18.96770   960.08  6836.64 2.84 2.20 -66.0 -0.423 18.93 20.99 03a60348o0301o
60347.937938  12.920  0.003 24657   83 o  0 305.12  90.26700 -18.96770   940.18  6954.80 2.93 2.20 -67.0 -0.419 18.91 20.88 03a60348o0339o
60349.150737  12.954  0.002 23910   59 o  0 469.85  90.26700 -18.96770  1159.62  6925.60 2.37 1.92 -87.9 -0.388 19.39 20.90 04a60349o0229o
60349.153726  12.951  0.002 23966   59 o  0 675.14  90.26700 -18.96770  1179.02  6962.94 2.34 1.92 -87.7 -0.392 19.35 20.86 04a60349o0235o
60349.159410  12.937  0.002 24285   58 o  0 1039.68  90.26700 -18.96770  1119.59  6883.56 2.31 1.90 -86.8 -0.396 19.35 20.84 04a60349o0247o
60349.182699  12.949  0.003 24019   61 o  0 658.52  90.26700 -18.96770  1096.02  6993.51 2.36 1.92 -84.3 -0.385 19.32 20.83 04a60349o0296o
60350.130464  12.713  0.002 29833   73 o  0 1364.45  90.26700 -18.96770  8429.80  1114.16 2.56 1.98 -31.4 -0.410 19.43 20.91 04a60350o0191o
60350.133492  12.714  0.002 29801   72 o  0 1565.57  90.26700 -18.96770  8449.67  1152.14 2.53 1.97 -31.0 -0.406 19.42 20.91 04a60350o0197o
60350.139073  12.756  0.002 28676   70 o  0 1357.37  90.26700 -18.96770  8392.50  1072.33 2.41 2.03 -34.9 -0.423 19.40 20.90 04a60350o0209o
60350.149338  12.759  0.002 28614   70 o  0 1513.75  90.26700 -18.96770  8368.81  1184.74 2.43 1.96 -30.9 -0.412 19.40 20.86 04a60350o0231o
60350.884454  12.936  0.002 24307   55 o  0 375.03  90.26700 -18.96770  8392.01  1256.70 2.47 2.18 -58.1 -0.422 19.52 21.16 03a60351o0181o
60350.887746  12.937  0.002 24283   54 o  0 405.07  90.26700 -18.96770  8411.20  1296.75 2.40 2.15 -59.7 -0.421 19.52 21.16 03a60351o0188o
60350.892921  12.946  0.002 24071   54 o  0 254.18  90.26700 -18.96770  8354.90  1217.96 2.46 2.22 -53.1 -0.420 19.50 21.12 03a60351o0199o
60350.917887  12.945  0.002 24093   54 o  0 627.40  90.26700 -18.96770  8333.34  1335.61 2.49 2.24 -57.1 -0.416 19.44 21.02 03a60351o0252o
60351.862321  12.953  0.002 23929   52 o  0 466.72  90.26700 -18.96770  5120.97  5315.34 2.45 2.17 -56.1 -0.394 19.52 21.11 03a60352o0222o
60351.865505  12.952  0.002 23935   52 o  0 429.31  90.26700 -18.96770  5139.79  5355.13 2.32 2.12 -59.9 -0.398 19.56 21.13 03a60352o0229o
60351.872377  12.950  0.002 23996   53 o  0 373.90  90.26700 -18.96770  5080.74  5276.61 2.51 2.26 -63.1 -0.392 19.47 21.13 03a60352o0244o
60351.895073  12.948  0.002 24022   53 o  0 517.18  90.26700 -18.96770  5059.98  5394.63 2.42 2.19 -57.3 -0.396 19.53 21.11 03a60352o0292o
60353.084670  12.946  0.002 24082   55 o  0 1790.24  90.26700 -18.96770  5244.81  5293.22 2.15 1.96 -60.5 -0.437 19.45 21.19 04a60353o0160o
60353.087835  12.910  0.002 24881   57 o  0 2142.06  90.26700 -18.96770  5264.37  5328.79 2.11 1.94 -59.3 -0.454 19.45 21.19 04a60353o0167o
60353.095586  12.953  0.002 23925   56 o  0 2134.33  90.26700 -18.96770  5204.11  5246.19 2.11 1.90 -51.1 -0.450 19.47 21.16 04a60353o0184o
60353.117366  12.943  0.002 24146   56 o  0 2257.47  90.26700 -18.96770  5190.71  5347.07 2.05 1.88 -65.9 -0.454 19.45 21.09 04a60353o0228o
60354.130074  12.943  0.002 24133   57 o  0 1215.90  90.26700 -18.96770  2531.25  1392.64 2.13 1.81  46.3 -0.442 19.48 21.05 04a60354o0197o
60354.133272  12.943  0.002 24141   57 o  0 2500.80  90.26700 -18.96770  2550.88  1430.37 2.06 1.77  48.6 -0.447 19.48 21.04 04a60354o0204o
